start	end	text
1301880	1310120	recursive step and in the recursive step what we do is no you have a value and you have a root
1310200	1317160	and if you root is not none so if root is none you know that no this is this statement is executed
1317160	1321960	and you immediately written right this is what the meaning of the semantics of this written
1321960	1329560	that you don't execute anything below but if root is not none then you get to this recursive step
1330440	1336360	which says that now now now what we need to do we need to compare right whether the value is left
1336360	1340680	in the root value or the non greater than root value and depending upon what is the you know
1342200	1348360	current scenario I would do different set of actions okay so let me in or write it down so let me
1348360	1361400	say if our value in hand is less than the value that is present at root and how to access that
1361400	1369720	value do you remember this was the syntax that we use for accessing a key value for a dictionary
1369720	1377720	right so we want to compare the value that is at my hand with the value that is no present
1377720	1382760	at the root okay and the way to access that value is this root followed by this is square
1382760	1389320	bar bracket and this name of the key where you store those value and the key name was value
1390200	1397000	so we want to make this check in the positive case when let's say this value is less than
1398680	1406200	root value what do we want to do I mean we want to know go to the left subtree and then search with
1406200	1415880	the correct position of this value and insert there right so what so now in a simple way not
1415960	1421960	declarative way if you want to say what you want to do you can say that now go to this left subtree
1421960	1429480	and insert this in the left subtree okay so this is very easy to you know understand that if my
1429480	1437960	value is less than the root value I know that the place for this current value is in the left
1437960	1444040	subtree so can I again I mean say that just go to the you know or maybe you know call this BST
1444040	1452920	insert function again on this new root which is the left child of my you know current root
1452920	1458840	and try to figure out where to insert it so instead of giving the complete logic again what I can
1458840	1465240	actually in a very succinct way say that why not call this function again on the on a different
1465240	1472520	input right because right now I can say that you go to the you know left root on the left subtree
1472600	1477640	and then insert this value and that's done and you repeat this process keep repeating this
1477640	1483800	process until you hit this none value because no what you have to do for none is already included
1483800	1489960	here in the logic okay since you you have already said what to do if you encounter none here
1490600	1498840	maybe here you can be a little bit more lazy and then describe your whole process by just saying
1498840	1504680	that okay I want to repeat the same set of action maybe I by calling the same function again at this
1505240	1512520	not with this new you know parameters or argument so need to be more precise let me write down
1512520	1523480	what I want to say so here what we are trying to do is we're trying to say that no you call so
1523720	1531560	so I know I know two thing that no my left subtree has to be updated right because no this new
1531560	1537480	element is less than the root element so it will somewhere go into the left subtree and left
1537480	1544200	subtree has to be updated in some you know all modified in some way so that this new element
1544200	1550520	can be accommodated in the left subtree is what we want to do so the way to say that is my
1550520	1566280	root so my you know current roots left subtree is how so no this index
1571880	1578920	helps us access the left subtree okay so what is the left of the root is what we are trying to
1578920	1588440	update okay so we are trying to update it and how do we want to update it we are saying that now
1589240	1594200	I want to call this BST insert
1594920	1609480	with the new argument okay so what I want to say is no you pass now to BST insert the left
1609480	1618600	subtree which is no access to using this and then this value okay and the justification
1618920	1624920	what is the justification for calling this function because I know that my value should go to
1624920	1631880	the left subtree so what I'm saying is you insert this value into the left subtree and how to get
1631880	1637880	the left subtree of the currently by you know using this syntax so this syntax remember this is
1637880	1645080	not different than this one right originally this function was called on root but now since I know
1645160	1650520	that it is less than the root I am calling again the same function on the left subtree of the
1652520	1658840	no this you know main tree and this is the way to you know call the same function BST insert
1658840	1665400	and remember I mean this is why we call it you know recursive function because you know inside
1665400	1674760	the definition of BST insert we are again calling BST insert but in this call the argument
1675080	1682360	is not same okay now we are calling the same BST insert with a different argument and this
1682360	1689400	difference in argument actually reflects the difference know in the tree that where we want to
1689400	1699960	now store this value okay and once you know call this function on this you know different tree
1700440	1707800	which is a subtree left subtree of the main tree with the same value the return of return type
1707800	1716120	of this function will itself be a tree okay so and what will be the tree the updated tree okay so
1716120	1722920	what is the tree after insertion so now you will get the updated left subtree you know as an
1722920	1730520	output as a return from here and that you want to assign to the current roots left side right
1730520	1737880	because this is what we you know want to do right saying that now go to the left subtree and insert
1737880	1744600	this value is same as you know as saying that you update I explicitly pass you the left subtree
1745560	1753560	and the value and you return me a new you know tree with this value kept there and then
1753560	1759640	assign this to my current left subtree so this is no another way of saying the same thing okay so
1759640	1764360	if you don't do this assignment you know then nothing happens right because this function is
1764360	1771560	called it returns something which you are not trying to use to update your current tree because
1771560	1777800	your current tree is this you know represented by this root and you want to update the left subtree
1777800	1783960	of your current subtree now after insertion you know this insertion happens and since this returns
1783960	1790760	the updated tree I want to insert that into the left and side okay so now please I mean this may
1791720	1797400	be a little troublesome troublesome to many of you due to the recursive nature of thinking but
1797480	1801800	it's not that difficult if you spend some time I hope you will be able to make sense of what I said
1801800	1810360	just now okay so this is the recursive call and so what the function here is doing is calling
1810440	1822040	itself okay so let me write it down the function calls itself
1823000	1827000	with the
1834200	1837480	with the left child as
1839560	1840680	did you know right
1845320	1846920	or the new root better say
1852120	1856040	okay so when I decided that this element should go to my you know left subtree I again
1856040	1861080	ask you know call the same function with a different argument and the argument is now the
1861080	1868600	left side of the current no root that I was in okay so it will go and do you know it's job
1869400	1874360	but if this is not the case let's say you know if this is not the case so what what should
1874600	1877480	write for the L's case
1883560	1889400	okay you guess the L's case so what will the L's case I mean assuming that there are no two
1890280	1897000	elements are let's say equal so they're all distinct so if value is not less than the root value
1897000	1902040	the value should be greater than the root value right and in that case what would you like to do
1902600	1907880	you'd like to do just the opposite of what you did just now right we would like to update our
1907880	1916520	right subtree right by inserting this new element into my right subtree and how to do that so can we
1916520	1925320	copy the same you know syntax here and then maybe
1925480	1940680	we paste it here and what what are the changes that you need to do here instead of
1942200	1946760	saying that I want to update my left subtree I want to say that now I want to update my
1947480	1955800	right subtree and what shall I put there so the new value inserted in the
1957240	1964760	right subtree of my current thing this is what no I want again so what does it function does
1964760	1968840	here the function calls itself with the right child as new you know
1974760	1977000	so what are we doing here
1981320	1982840	the function call itself with the
1983480	1996040	the right child as the new row okay so so this is what the function is intended to do and so
1996040	2001720	depending upon what is the situation it will either call the same function on the left subtree or
2001720	2009480	the right subtree okay and since this is recursive in nature I mean if you don't you know find
2009560	2013720	there again the none case I mean you call this function again and again until you hit this
2014600	2020920	because no when when this function is again called remember with a different route and value
2020920	2027880	what will happen so the function definition says that the next call again checks this in the very
2027880	2035160	beginning this is the very first step of the next call also okay so so remember I mean we have
2035160	2041960	written this function only one time so this in the logic of execution but this is not the
2043080	2048280	this whole definition of function is not the execution of the function when you call this
2048280	2053640	function with some argument the whole you know this program sequence will be executed one after
2053640	2059640	another another and if you know a function it is calling again itself inside you know it's
2059720	2068120	outer call then the current call actually gets suspended and no the number so the implementation
2068120	2073240	or the compiler implements this kind of calls in such a way so that it stores all the information
2073240	2080440	about the current call and then you know put it in some form of a track data structure and tries to
2080440	2086600	call again the same function on some smaller input and try to execute that function so again I
2086600	2094760	mean if this happens to call itself no due to the kind of data it has so the second call also
2094760	2099560	will be put on hold and then the third call will start executing so that's why I mean this may be
2099560	2104920	a little non you know intuitive or I mean a little difficult or tricky for you but if you think
2104920	2111480	closely I mean just write down these things and try to execute this code on a given tree structure
2111480	2116040	you will be able to figure out I mean how the control flows when you actually run this kind of
2116040	2122280	program okay so I will come again to this but let me first you know finish the logic of this
2122280	2133800	program so this is the right thing and then at the end what you do is so remember I need to return
2133800	2139960	something right because in these cases we have not returned anything right so since you updated
2140040	2154280	the route you have to return this route okay we need to return this updated route otherwise
2154280	2158040	this program is not complete right because in the base case you return something explicitly
2161560	2167960	okay and you have to always return the updated subtree right so what if it is not the base case
2167960	2175400	I mean you have updated certainly the route but you if you don't return it I mean it is not
2175400	2181080	available to the outer function okay so that's why it's very much important to you know return it
2181080	2189240	explicitly here okay and I mean there can be alternative way of implementation but in our way
2189240	2195560	of implementation what we are saying is we are always explicitly returning you know the updated
2195640	2202360	tree and then using that updated tree to update my current you know route trick so this is what
2202360	2208520	no we are doing so that's why I mean I'm explicitly returning this route and I will use it to
2208520	2217960	maybe you know update me horizontally okay so good so now since we have this thing there are
2218120	2225480	a couple of things that I already noted one was the base case right this none kind of situation
2225480	2230920	where recursion because since this function is recursive in nature you know it needs some
2232200	2237800	stopping point right I mean when will this kind of recursive logic stop so this base case is always
2237800	2242840	you have to clearly identify what is the base case when you identify that now there will be no
2242840	2247640	further call to the same function and you want to stop and you know maybe put the value there
2247640	2253240	and return this thing okay so this is what we called you know the base case recursion requires
2253240	2260680	a stopping point so in a BST we stop when we reach this none okay this is the only line where a
2260680	2267800	new dictionary is actually created so every other call simply you know moves through existing
2267880	2273160	you know dictionary and then tries to come at the right position okay so another thing that I
2273160	2279720	pointed was this you know persistent thing that the state persists so the and the compiler which
2279720	2283960	tries to you know implement this kind of logic always maintains a call stack you know something
2283960	2288280	called call stack again we will not go into the detail of what how exactly this is but
2289560	2294040	in a broad sense I mean when I mean for example in this case when BST insert calls itself
2294600	2306600	the current function execution is suspended or when it calls the function again okay and it stays
2306600	2310840	in the memory I mean it's not that you suspend it and you forget about everything because you need
2310840	2317480	to remember this information when you come back from the call okay when the call let's say the
2317480	2327400	execution of you know this call this particular call now ends okay so this is again recursive
2327400	2332760	called to the same function so when execution of this so this is you know calling a function right
2332760	2337720	inside itself so when execution of this ends you want to again return back to the main function
2337720	2343400	that called this thing to do some remaining job right because there are some something remaining
2343480	2349000	right you want to assign the value that is written from this you know next this you know call to
2349000	2353560	the same function recursive call to the same function and assign that into the root and then
2353560	2358920	return it so you you don't want to lose you know these steps so that's why you want to come back
2358920	2364600	to this so this control flow is you know managed by compiler and this is how it happens and that
2364600	2371640	temporarily it will suspend the execution of this thing because remember it cannot execute you know
2371720	2379080	this line until it has you know completely evaluated this expression right and assign that
2379080	2385800	expression into this thing so it needs to suspend because you know evaluating this expression is
2385800	2391880	not possible without you know calling the same function again so that's why I mean it's suspending
2391880	2398360	so if you understand the semantics of assignment operation properly then it should not be that
2398360	2405400	difficult right because the you know the semantics of assignment operation says that you have to
2405400	2411320	first evaluate the right hand side expression and then only you can assign it to the left hand
2411720	2418920	side okay so anything that comes after this assignment cannot actually happen if the right hand
2418920	2424360	side expression is not evaluated so it has to be suspended right I mean until everything but then
2424840	2430520	when you go to evaluate this right hand side is a new function call although on the same function
2430520	2436680	but it's a new call to the same function so it will start again you know call it will pass a value
2436680	2442040	and the whole execution of this you know body of the function definition will start with a new
2442040	2449160	argument okay and until that execution ends you don't get this exact value for this expression
2449160	2453640	and if you don't get exact value for this expression you cannot continue execution of this
2453640	2463000	so this is a kind of a you know temporary preemption of the current call calling it on the small
2463000	2469160	on calling the same function on a smaller input and waiting till the function call returns me
2469160	2474840	some value and then proceeding with my current call okay so this way I mean you go you may go
2474840	2481960	quite a lot I mean deep down this kind of a function call and then when you returning you are
2481960	2487160	actually trying to you know finish whatever was the remaining in your caller function okay so there
2487160	2494200	are one one there is a caller function and there is a you know call function right so the one who calls
2495000	2500200	this same function again is called caller and then the one is which is being called is you know
2500200	2507000	call call function so this logic is very important to understand and it should not be difficult if you
2507000	2513960	understand the semantics of assignment okay so just try to work so it in that logical sense
2513960	2520440	that we discussed earlier and you will be able to make no sense so the suspension is what I would
2520440	2528200	okay so let me maybe use a diagram that I have here to describe the same thing you know this
2528200	2534520	state persistent thing or you know this call stack thing so I have written some description of
2534600	2541000	this so you can just read this and offline to understand what we discuss now but a good visual
2541000	2547400	representation of the same thing is presented here okay so what we are saying here is that
2548440	2553560	that if you want to insert 40 right into the into a BST which is already know like this
2554680	2558760	now you have done all these insertions already so your BST will be some will look something like
2558840	2567720	this right and if you want to insert 40 to this BST so what you will do you will call this
2567720	2571800	function right which is let me first you know compile this code you know before we
2572600	2580760	do any further execution now let me finish it so this is already complete so
2581080	2592360	this function is already and let me also compile this piece of code which is responsible for
2595160	2601240	printing the tree and this is working properly now we come to this description of the same
2601240	2606360	no function calls okay so when function calls when a recursive function call happens what happens
2606360	2613320	and can we look and understand it visually so this is what is being explained here so inserting
2613320	2618840	40 into our BST which already has know this kind of a structure what how this control flows
2618840	2624600	is what I am going to discuss now in the step one what you do is you call this function insert
2624600	2634600	function with no 40 and the root node 10 right because no currently our root node is 10 so if
2634600	2641800	you call it with you know 10 what happens so inside this function call it compares and it finds
2641800	2648520	that 40 is greater than 10 so it says that now go to the right right so going to write means
2648520	2656440	again calling with this same same function insert function with 40 but with a modified node right
2656440	2661560	I think you know the the order of node is just the opposite of what no we have written here right
2661560	2668600	I mean so so first you pass the no root node and then the value but I mean never mind I mean you
2668600	2677320	you can you know keep in mind that this is the first okay so we need to pass this to information
2677320	2683880	node and 40 so assume here I mean the 40 is the value and the node position is no 10 so when you
2683880	2692840	call with which this insert function with no 10 then and you know value 40 so it goes and checks
2692840	2699320	the condition and the again calls the same BST insert function with the value same value 40 but now
2699320	2705720	at a different node right because no 40 was greater than 10 so it now calls the same you know
2705720	2712200	BST insert function on this smaller substrate and while calling this function you have to always
2712200	2719240	pass the root node and the value that you want to okay so when this call happens this you know
2719240	2727160	subcall to the right subtree happens so what happens the main call in which you have again
2727160	2734520	call this same function so the main call I mean this call which our step one gets suspended okay so
2734600	2741960	it is paused now why it's paused because it's you know waiting for this particular call to in
2742600	2746280	and return value and then only this call can go ahead right because this is this was the
2746280	2752840	as a no semantic surface assignment now what happens so this is you know pause right so your
2752840	2758840	execution of the first call to this insert is actually paused at this point and then you again
2759800	2766840	call the same function with different argument and this call again starts executing remember
2766840	2772440	this is this is paused this isn't this is halted at the moment when this is executing so when this
2772440	2777080	is executing again you check 40 you know with respect to the 50 and you figure out that now what
2777080	2781400	you should go to the left subtree so if it has to go to the left subtree you again call the same
2781400	2788040	function with a different node value why because the left subtree is root was 30 so you call it with
2788040	2794920	this root node 30 so I mean this is not the correct way to call I mean this is not syntactically
2794920	2798760	current but I'm trying to just explain you the logic I mean you can replace this syntax with the
2798760	2803640	exact functions in text that we have written above and everything will work fine like like instead
2803640	2808200	of you know instead we have BST insert and we have just the opposite order of passing things and
2808200	2814040	no you cannot pass value I mean you have to pass the exact dictionary right so but I mean keeping
2814680	2819560	all those things aside let's try to you know follow the main logic of the function call and
2819560	2827320	no it's suspension till the inner call gets completed now remember now when you when again
2827320	2834200	this insert you know obviously insert is called on a new node with the same value this execution
2834200	2840680	is also halted okay so the second execution which is started for the function call is also halted
2840680	2845880	and a third execution or function call starts again and that function call is you know again
2845880	2851640	insert the same value at the different node position at right I mean for a different you know
2851640	2859160	subtree which is no represented here okay so again I mean it goes and checks so when you call it
2859160	2866280	with this you know this logic is executed and it figures out now you have to go right okay so now
2866280	2872040	you have to go right and you know when you see what is at the right of 30 I mean I have not
2872040	2877880	represented here but it there is a none here right so right of 30 is a none so you want again
2877880	2883320	want to call this function with a none so when you call this function again with none remember
2883320	2889960	this execution also is halted right so this third you know call to the function is also halted
2890040	2896680	and it again calls into goes into the fourth steps and calls the same function again on a new input
2897960	2905800	but this time the new input is you know new node is none okay and you know this is a interesting
2905800	2912200	point right I mean because we have already taken care of this logic inside our code in the very
2912200	2916840	you know beginning which is the base case you remember the base case let me you know bring
2916840	2923640	you the code the base case what we check was if our root becomes none then at that moment I
2923640	2931240	am not calling any other you know function right I am simply returning the value okay so this chain
2931240	2939400	of calls that we we have seen just now when we started with the root node it went down deep down
2939480	2951400	no until this point but at this point so it hits the base case and the base case is this none case
2953240	2959560	and it's none none we're seeing that node is now none it can actually create a small you know
2959560	2968280	dictionary and return to you so after this return happens what where do you go I mean your control
2968280	2973480	flows back to this call it because this was suspended this was the last suspended function call
2973480	2980600	okay so you will go back to this last suspended function call back to step three and since you
2980600	2985480	are waiting for this insert which happened now you can complete your execution of that no particular
2988360	2996440	function no call and update update accordingly okay and when you're you know this function call
2996520	3001960	again you know completes you go back to this you know function call and you resume from where you
3001960	3008360	pause you complete the logic and then similarly you go back to 40 okay so this is how it happens
3008360	3014040	right so back to step three you go now where you know called with this you know 30 remember
3019480	3025080	the step three you called with this 30 right and you you suspended this function because no
3025400	3033880	sorry you suspended that function you know temporarily because you wanted this result to be
3033880	3039240	available right before you can proceed so now since you have those values and now you can
3039240	3045720	proceed execution of that okay and once the execution is complete for that call again
3045720	3053400	the previous call which was suspended in step two this call now gets resume you know with because
3053400	3059560	I mean now it has the value which it wants to use to assign the variable on the left hand side
