start	end	text
1116680	1136680	has to rely is on a natural language like English so you know always you know be ready to you know pace and ambiguities but again I mean in the most you know to be you know most assured about the understanding of any concept you have to refer to python language reference manual.
1137680	1164680	So here I have just copied some you know bits and pieces from python language reference manual some experts from there so the very first thing I was saying about this ambiguity what I mentioned just now so here I mean the authors are saying that while I'm trying to be as precise as possible I choose to use English rather than formal specification for everything except syntax and lexical analysis.
1164680	1189680	This should make document more understandable to average reader but will leave room for ambiguity so what I mentioned is not something that authors are hiding I mean they're accepting that there can be room for ambiguity but then I mean English description is given you know with a purpose so that you know they can reach a larger audience and you know make them understand the overall semantics of the programming language.
1190680	1215680	The other statement talks about the completeness that it somehow you know tries to ensure you that you will be able to find answer to your question from this no reference man manual and the third comment is very interesting to read it says that if you would like to see a more formal definition of the language maybe you could volunteer your time and you know describe this thing in a more formal sense.
1215680	1230680	So this is you know not a theoretical or you know abstract idea many people in programming language research and nowadays trying to use formal tools to describe even the semantics of programming language but unfortunately we are not there for the python programming language.
1230680	1258680	So coming back to our you know objective of this class we we our core objective of you know these lectures will be to learn you know the foundational skill surrounding the idea of programming and in particular we will be interested in python programming language and our you know way of
1258680	1287680	learning in depth about python programming language will be why the root of syntax and semantics where more or less I mean you can learn about syntax by you know just looking at multiple programs and you can be a little you know guaranteed that whenever do you do a mistake in this domain I mean you will be caught by compiler but then we will focus most of our time to clearly understand the meaning of program that we write because this is the most important part no I don't know what you are doing.
1288680	1293680	In verifying or writing a code that meets the intention of the programmer.
1298680	1308680	So just a quick recap of what we discussed today so we discussed about the syntax and semantics of programming language syntax tells us about the valid program structure.
1309680	1332680	On the other and semantics helps us decide the meaning or you know if a tough execution of this syntactically you know correct program and python reference language manual is the most let's a definitive source for any ambiguity if we have you know during understanding of syntax or semantics whenever in need you should in refer to this python language reference manual.
1332680	1341680	So please take your time to reflect on the ideas that we discussed in today's lecture I will see you in the next video till then goodbye.
