start	end	text
662160	669680	no this int is optional but we can tell the compiler that we are going to keep here an int okay.
669680	675200	So this is not mandatory that's why we are calling it optional aesthetic typing you know even if
675200	680000	you don't provide it no compile can figure out what is the type of this variable by just looking
680000	685040	at the object which is being assigned. No last object that has been assigned to the variable but
685040	689040	you can do it additionally here I mean if you feel I mean you are going to use this you know
689040	693680	variable in this certain way then you can actually assign it. And then I mean let's say
693680	701200	if you know put a string into the name variable which also has a type you know a string
701200	707040	explicitly my mentioned here and similarly count has a type int explicitly mentioned here with
707040	712720	a value of 42 now what if I define a function of this form no I am defining a function which is
712720	718160	no greeting someone with this whole purpose of this function is to print you know this line that
718160	723200	hello whatever name you give us you know input and in the name you expect a string right so this
723200	728880	is how we can say or annotate type information in the argument also right this is a function
728880	735840	definition and this you know name is the argument so the optional type that I have mentioned here
735840	740080	is this you know this is string I could have left it but here let's say for this particular example
740080	745040	I'm saying that it will take a string as an input and you know written as a string as an output
745040	750880	why because you know you can see the 10 type is you know again a string okay so we can define
750880	760480	something you know like this here but defining something like this at this place no does not
760480	769040	ensure that you know Python compiler wait let's say or is you know bound to follow your
769040	773840	optional typing I mean this is what you are telling I mean your intention but it is not bound to
773840	781600	you know follow this for example let me you know try to you know run this same piece of code that
781600	789840	we are trying to okay so let me copy and paste this definitions here no in the code block so if
789840	796160	in the code block if I copy so I have defined name variable count variable and the function greet
796160	801920	not all all here right I mean so so we so no so we know normal understanding you know let's say
801920	809120	if I want to now execute this greet function okay if I want to know execute no greet function
809120	813600	and if I pass you know my name let's say to this greet function my name is
815760	822640	Abyssaic so what do I expect so so this is what I expect right hello we say so this is what
822640	828160	we were printing okay so it took a string and it returned a string but I mean this you know
828800	834000	remember I mean this is optional in Python so what if what do you expect if I let's say pass
834000	841920	the same function greet instead of a string what if I you know pass it a number like say you know
841920	850560	42 the select you know complain with a type error or syntax error something like this or
850560	861120	especially except this and print something so what's your guess okay so let's try to know run it
861120	865920	and see what's the real so you see I mean Python does not complain right so this is this might
865920	870320	look surprising to some people know if it does not you know complain then what's the point of
870320	876800	you know giving it a type right I mean I have declared it as a the argument to be a string type
876800	882240	right I mean in this example if you look at the greet functions argument which is name which I
882240	888880	want to be string but here I have no past 42 and we just saw that no Python does not do implicit
888880	894400	conversion so it's not also the case that 42 has been converted into a string and then this function
894400	900640	greet has accepted this as a you know valid input it's not you know it's not the case actually
900640	906400	here okay so so why it still runs because Python ignores type hints during execution if it
906400	912800	you know finds that the argument is not not of the type that was you know mentioned so then also
912800	918320	it will accept it okay and dynamically it will try to you know assign type and you know use it okay
918320	922640	so so this is why I mean we are calling it you know optional typing so this is not not only
922640	928160	no optional from our side so always I mean giving type is always optional from our side but Python is
928160	934880	all compiler is also you know free to ignore this type hints during execution if it finds you know
935040	941760	if it can infer some no let's say valid type for the no argument that can let the function go
941760	946240	with that type then it will actually allow it okay so my Python is not bound to follow this no
946240	954400	optional type information that you provide okay so then I mean as we said I mean compiler gets
954400	959600	benefit of some kind sort of optimization and also some static analysis tool which now just look
959600	963440	at the structure of the code and tries to tell you whether there can be some chances of error
963600	968800	or not or can they can there be some sort of you know error or probable error in the program
968800	973280	they can also infer a lot of information from this you know optional typing so that's very
974160	979600	although I mean this is not a mandatory thing for compiler to follow we normally advocate using
979600	987040	these optional type as much as possible so that you get you know good hints you know very early
987040	992080	on about possible errors in or bugs in your program okay so the static analysis tools which are
992080	999280	you know most of which are you know embedded in most of the ID and they can help you figure out some
999280	1005920	you know runtime error or some other sort of error by using this no type hints so these are hints
1005920	1012160	for these you know linters and ID but these are not something mandatory for the compiler to follow
1012160	1017920	and Python interpreter you know or compiler ignores them not runtime so but I mean again I mean
1018000	1024480	using this you know types also is you know helping us validate the code right our intention to
1024480	1029600	some extent right because if you are writing code if you know what this particular input or this
1029600	1035920	particular variable is intended to do so assigning a type to a variable is also like assigning
1035920	1040240	partial meaning to another program okay although we have not assigned full meaning to the program
1040240	1044080	but we are assigning you know partial meaning or somehow we are conveying our partial
1044080	1050400	intention by assigning these optional types to this variable so this is also you know very much
1050400	1057520	alliance with our intention in this program in this lecture series that we should have this
1057520	1064000	you know validator mindset and we should try to employ that always I mean and whenever possible
1064000	1068960	use tools and techniques available in the language that can help us you know validate either
1068960	1076000	fully or partially the correctness of our program okay so this is all so in the nutshell
1076560	1081200	no Python combines dynamic typing with the strong typing while offering optional static
1081200	1086800	type hints for development you know tooling so these optional static types are more useful for
1086800	1093200	compiler and these you know linters this is static analysis tool which can figure out many you
1093200	1098320	know error in the code early on if you provide enough type information as no optional types
1099200	1104000	so Python remains so just to summarize you know Python remains dynamically type
1104000	1109200	better on time so you can you know build code very fast okay but it also gives you you know this
1109200	1114720	optional static typing for development now this maintains both the flexibility of building code
1114720	1120480	fast while enabling reliability whenever let's say we want you know our code to be not trustworthy
1120480	1125600	and you know we are dealing with a critical code then we would love to write as many optional
1125680	1130640	type as possible so that it can help static analysis tool figure out some of the program error
1130640	1135280	and convey it to us in no so that we can repair those error or you know debug those error earlier
1135280	1139760	but type hints are you know like formula specification of your you know you know functions
1139760	1146880	contract so you know although you're not telling what is the exact nature of you know input
1146880	1150560	output or the relationship between input output of the function that you're expecting at least
1150560	1154720	you're not telling some partial information about what are the types of the input and output that
1154720	1158800	is expected by this function so although this is not a complete you know formula specification
1158800	1165200	this is a partial you know specification of your intention of computing something you know by
1165200	1169120	this functions okay so so you know these type hints are like formula specification in some sense
1170240	1176960	okay so with this I think we have covered enough regarding you know the types in Python system
1176960	1181040	and please take your time to reflect on this idea these are very important idea
1181760	1185840	and there are very subtle differences with you know most many of you may get confused if you
1185840	1190080	you know don't pay attention to these things so please pay attention to you know these things and go
1190080	1197040	back to through this script to family to familiarize yourself with these no ideas so I will see you
1197040	1207040	in the next video till then goodbye
